task,diff_sub,same_sub
glass,0.5050393613680484,0.5050393613680484
mem,0.5308994079968945,0.5308994079968945
motor,0.5194824846644424,0.5194824846644424
semantic,0.4935546875,0.4935546875
glass,0.5282417815747402,0.5282417815747402
mem,0.532421672813147,0.532421672813147
motor,0.4986006982457512,0.4986006982457512
semantic,0.5260267857142857,0.5260267857142857
glass,0.480115728845495,0.480115728845495
mem,0.5057253251164596,0.5057253251164596
motor,0.4752042252067911,0.4752042252067911
semantic,0.4890066964285714,0.4890066964285714
glass,0.4787209518099806,0.4787209518099806
mem,0.4903142388069358,0.4903142388069358
motor,0.4973173091961214,0.4973173091961214
semantic,0.5080357142857143,0.5080357142857143
glass,0.49355301473107227,0.49355301473107227
mem,0.5255121392986543,0.5255121392986543
motor,0.5259478286935669,0.5259478286935669
semantic,0.491640625,0.491640625
glass,0.5327421990978646,0.5327421990978646
mem,0.4845155198628365,0.4845155198628365
motor,0.4813115947459424,0.4813115947459424
semantic,0.5243805803571429,0.5243805803571429
glass,0.5057053464371359,0.5057053464371359
mem,0.500390220626294,0.500390220626294
motor,0.4821032983395892,0.4821032983395892
semantic,0.5158482142857143,0.5158482142857143
glass,0.5054428778405846,0.5054428778405846
mem,0.5213586147774327,0.5213586147774327
motor,0.4828527802757794,0.4828527802757794
semantic,0.4881640625,0.4881640625
glass,0.49309552358113506,0.49309552358113506
mem,0.5040528354684265,0.5040528354684265
motor,0.5197499880530358,0.5197499880530358
semantic,0.494375,0.494375
glass,0.5037724284857827,0.5037724284857827
mem,0.5082773275750518,0.5082773275750518
motor,0.5133088094741598,0.5133088094741598
semantic,0.5043470982142857,0.5043470982142857
glass,0.5048398780975221,0.5048398780975221
mem,0.47342274035973086,0.47342274035973086
motor,0.5329865048178848,0.5329865048178848
semantic,0.47078683035714286,0.47078683035714286
glass,0.5153912584218339,0.5153912584218339
mem,0.48071764201604555,0.48071764201604555
motor,0.4939143657899767,0.4939143657899767
semantic,0.4971763392857143,0.4971763392857143
glass,0.5139036984697956,0.5139036984697956
mem,0.48513502038043477,0.48513502038043477
motor,0.4613455024024259,0.4613455024024259
semantic,0.49745535714285716,0.49745535714285716
glass,0.5407163554870389,0.5407163554870389
mem,0.5082680269798137,0.5082680269798137
motor,0.5042869508740833,0.5042869508740833
semantic,0.4995703125,0.4995703125
glass,0.47185367777206805,0.47185367777206805
mem,0.4697914644798137,0.4697914644798137
motor,0.4838183936546415,0.4838183936546415
semantic,0.501953125,0.501953125
glass,0.52608270526436,0.52608270526436
mem,0.49557291666666664,0.49557291666666664
motor,0.48939336302696973,0.48939336302696973
semantic,0.49535714285714283,0.49535714285714283
glass,0.5065203194587187,0.5065203194587187
mem,0.500087344720497,0.500087344720497
motor,0.4704341418169812,0.4704341418169812
semantic,0.48355468749999997,0.48355468749999997
glass,0.49347477375242665,0.49347477375242665
mem,0.5008267420419255,0.5008267420419255
motor,0.4907983124370069,0.4907983124370069
semantic,0.5101897321428571,0.5101897321428571
glass,0.4944767400365422,0.4944767400365422
mem,0.49425061464803316,0.49425061464803316
motor,0.5000743970041358,0.5000743970041358
semantic,0.4738950892857143,0.4738950892857143
glass,0.5161656389174375,0.5161656389174375
mem,0.48771411587732916,0.48771411587732916
motor,0.48416315860355197,0.48416315860355197
semantic,0.5227511160714285,0.5227511160714285
glass,0.48658671277263904,0.48658671277263904
mem,0.5236623317805383,0.5236623317805383
motor,0.484142224264067,0.484142224264067
semantic,0.48333705357142853,0.48333705357142853
glass,0.5184816432568231,0.5184816432568231
mem,0.49658991653726703,0.49658991653726703
motor,0.49758785363013935,0.49758785363013935
semantic,0.4797544642857143,0.4797544642857143
glass,0.508071846094553,0.508071846094553
mem,0.502050174689441,0.502050174689441
motor,0.4492535319570431,0.4492535319570431
semantic,0.5088950892857143,0.5088950892857143
glass,0.506699997145141,0.506699997145141
mem,0.48994544998706,0.48994544998706
motor,0.5213005003605811,0.5213005003605811
semantic,0.5094531250000001,0.5094531250000001
glass,0.48725046748315637,0.48725046748315637
mem,0.49703755822981366,0.49703755822981366
motor,0.49809485292201017,0.49809485292201017
semantic,0.4989620535714286,0.4989620535714286
glass,0.5191939305698299,0.5191939305698299
mem,0.5150174285067288,0.5150174285067288
motor,0.5124749113752476,0.5124749113752476
semantic,0.49589843749999996,0.49589843749999996
glass,0.4876639759620875,0.4876639759620875
mem,0.49789826766304346,0.49789826766304346
motor,0.5149429912591665,0.5149429912591665
semantic,0.4847265625,0.4847265625
glass,0.48799201710060525,0.48799201710060525
mem,0.48279086600672877,0.48279086600672877
motor,0.4952588608461057,0.4952588608461057
semantic,0.4954017857142857,0.4954017857142857
glass,0.4798849313406418,0.4798849313406418
mem,0.4919382036102484,0.4919382036102484
motor,0.4862889036596809,0.4862889036596809
semantic,0.48452566964285715,0.48452566964285715
glass,0.5022820136747744,0.5022820136747744
mem,0.4842722890786749,0.4842722890786749
motor,0.49194682297640147,0.49194682297640147
semantic,0.5096986607142857,0.5096986607142857
glass,0.4914666481100834,0.4914666481100834
mem,0.5098768277691512,0.5098768277691512
motor,0.5063918566233969,0.5063918566233969
semantic,0.48934151785714286,0.48934151785714286
glass,0.5101197613337901,0.5101197613337901
mem,0.4806495050465839,0.4806495050465839
motor,0.4886332374317937,0.4886332374317937
semantic,0.48104352678571427,0.48104352678571427
glass,0.4934522917380381,0.4934522917380381
mem,0.4858044610507246,0.4858044610507246
motor,0.47217835785719253,0.47217835785719253
semantic,0.5253794642857142,0.5253794642857142
glass,0.5237276250428229,0.5237276250428229
mem,0.5135157867494824,0.5135157867494824
motor,0.4746107054573732,0.4746107054573732
semantic,0.46357700892857145,0.46357700892857145
glass,0.500821485668608,0.500821485668608
mem,0.5055045370729814,0.5055045370729814
motor,0.5162812548873944,0.5162812548873944
semantic,0.493515625,0.493515625
glass,0.48761098264245745,0.48761098264245745
mem,0.4878418979684265,0.4878418979684265
motor,0.493891395036145,0.493891395036145
semantic,0.4864397321428572,0.4864397321428572
glass,0.4875912662726961,0.4875912662726961
mem,0.50439250938147,0.50439250938147
motor,0.5179368869035206,0.5179368869035206
semantic,0.4920982142857143,0.4920982142857143
glass,0.5017770604944616,0.5017770604944616
mem,0.49926100705227744,0.49926100705227744
motor,0.4718883453020193,0.4718883453020193
semantic,0.5191127232142857,0.5191127232142857
glass,0.5092835552986182,0.5092835552986182
mem,0.5220199679736024,0.5220199679736024
motor,0.4928598561368297,0.4928598561368297
semantic,0.4775167410714286,0.4775167410714286
glass,0.4857795013988808,0.4857795013988808
mem,0.4879834287655279,0.4879834287655279
motor,0.5114756700074723,0.5114756700074723
semantic,0.4974832589285714,0.4974832589285714
glass,0.4743379403619961,0.4743379403619961
mem,0.4861732498706004,0.4861732498706004
motor,0.49653718601205993,0.49653718601205993
semantic,0.47640625000000003,0.47640625000000003
glass,0.5048578993947699,0.5048578993947699
mem,0.5200041650491718,0.5200041650491718
motor,0.5035189104151462,0.5035189104151462
semantic,0.5134151785714285,0.5134151785714285
glass,0.5115777021240151,0.5115777021240151
mem,0.5088614453933746,0.5088614453933746
motor,0.46433893645952806,0.46433893645952806
semantic,0.5046205357142857,0.5046205357142857
glass,0.4942690490464771,0.4942690490464771
mem,0.5080492608048655,0.5080492608048655
motor,0.48463551169933616,0.48463551169933616
semantic,0.4883537946428571,0.4883537946428571
glass,0.494276632265616,0.494276632265616
mem,0.4857941495212216,0.4857941495212216
motor,0.5059766724663748,0.5059766724663748
semantic,0.4798493303571429,0.4798493303571429
glass,0.5053427793479502,0.5053427793479502
mem,0.5144929558100414,0.5144929558100414
motor,0.4932386563575227,0.4932386563575227
semantic,0.5000781249999999,0.5000781249999999
glass,0.5164720901849948,0.5164720901849948
mem,0.49188927439182195,0.49188927439182195
motor,0.4986808243622493,0.4986808243622493
semantic,0.48403459821428574,0.48403459821428574
glass,0.5376444380210117,0.5376444380210117
mem,0.4996730638586957,0.4996730638586957
motor,0.4943129328059292,0.4943129328059292
semantic,0.4929854910714285,0.4929854910714285
glass,0.5062364394198926,0.5062364394198926
mem,0.49769082395186337,0.49769082395186337
motor,0.5091057045667813,0.5091057045667813
semantic,0.5045424107142857,0.5045424107142857
glass,0.4945434723649652,0.4945434723649652
mem,0.5033298152820911,0.5033298152820911
motor,0.5029241280888332,0.5029241280888332
semantic,0.5318526785714286,0.5318526785714286
glass,0.5165875335445929,0.5165875335445929
mem,0.4954018665890269,0.4954018665890269
motor,0.47021537661175405,0.47021537661175405
semantic,0.4975558035714286,0.4975558035714286
glass,0.507829093867763,0.507829093867763
mem,0.49675247476708073,0.49675247476708073
motor,0.4878004389966288,0.4878004389966288
semantic,0.48857142857142855,0.48857142857142855
glass,0.4883412020383693,0.4883412020383693
mem,0.524215312823499,0.524215312823499
motor,0.529970100006951,0.529970100006951
semantic,0.5254854910714286,0.5254854910714286
glass,0.5036652820600662,0.5036652820600662
mem,0.4985551727484472,0.4985551727484472
motor,0.4693619017829215,0.4693619017829215
semantic,0.5247321428571429,0.5247321428571429
glass,0.5069135762818316,0.5069135762818316
mem,0.5183812111801243,0.5183812111801243
motor,0.5023110451855907,0.5023110451855907
semantic,0.5038727678571429,0.5038727678571429
glass,0.4955034186936166,0.4955034186936166
mem,0.4554121376811594,0.4554121376811594
motor,0.4914780268176763,0.4914780268176763
semantic,0.49606584821428573,0.49606584821428573
glass,0.5034662448612539,0.5034662448612539
mem,0.4859516530797101,0.4859516530797101
motor,0.4630324137429187,0.4630324137429187
semantic,0.5175390624999999,0.5175390624999999
glass,0.4896855729701953,0.4896855729701953
mem,0.5089882165502071,0.5089882165502071
motor,0.5108287011694992,0.5108287011694992
semantic,0.5038225446428571,0.5038225446428571
glass,0.4961326474534658,0.4961326474534658
mem,0.4899711277173913,0.4899711277173913
motor,0.4867990661818371,0.4867990661818371
semantic,0.5003069196428571,0.5003069196428571
glass,0.5143853667066347,0.5143853667066347
mem,0.483791690929089,0.483791690929089
motor,0.4839333696086609,0.4839333696086609
semantic,0.49787946428571433,0.49787946428571433
glass,0.4819797733241978,0.4819797733241978
mem,0.520611938729296,0.520611938729296
motor,0.5188601971683523,0.5188601971683523
semantic,0.5202455357142857,0.5202455357142857
glass,0.499393342468882,0.499393342468882
mem,0.5137137276785715,0.5137137276785715
motor,0.5022057082594794,0.5022057082594794
semantic,0.4923604910714286,0.4923604910714286
glass,0.5125097243633665,0.5125097243633665
mem,0.49898057388716355,0.49898057388716355
motor,0.4915009839954123,0.4915009839954123
semantic,0.5129910714285715,0.5129910714285715
glass,0.5125878761276693,0.5125878761276693
mem,0.48617223893633543,0.48617223893633543
motor,0.5218424852509296,0.5218424852509296
semantic,0.4910770089285714,0.4910770089285714
glass,0.49071305455635494,0.49071305455635494
mem,0.5096592747153209,0.5096592747153209
motor,0.481949589784694,0.481949589784694
semantic,0.5193805803571429,0.5193805803571429
glass,0.5006717840013704,0.5006717840013704
mem,0.5170516304347826,0.5170516304347826
motor,0.5018032313279811,0.5018032313279811
semantic,0.5275446428571429,0.5275446428571429
glass,0.48863097022382096,0.48863097022382096
mem,0.5062700164984472,0.5062700164984472
motor,0.5155900415537136,0.5155900415537136
semantic,0.5264620535714286,0.5264620535714286
glass,0.5036917787198811,0.5036917787198811
mem,0.4673336810947205,0.4673336810947205
motor,0.5062153402278178,0.5062153402278178
semantic,0.5027622767857143,0.5027622767857143
glass,0.5182583397567659,0.5182583397567659
mem,0.5015893908514493,0.5015893908514493
motor,0.488276851345011,0.488276851345011
semantic,0.508828125,0.508828125
glass,0.493128711316661,0.493128711316661
mem,0.4860968232401657,0.4860968232401657
motor,0.5241192779472075,0.5241192779472075
semantic,0.5040792410714285,0.5040792410714285
glass,0.4836133771554185,0.4836133771554185
mem,0.5141965498835404,0.5141965498835404
motor,0.4861536042904806,0.4861536042904806
semantic,0.4943526785714286,0.4943526785714286
glass,0.5119786313806098,0.5119786313806098
mem,0.5164557857789855,0.5164557857789855
motor,0.5341659688553504,0.5341659688553504
semantic,0.5066629464285715,0.5066629464285715
glass,0.521751527349549,0.521751527349549
mem,0.5113608792701863,0.5113608792701863
motor,0.5060808011199736,0.5060808011199736
semantic,0.48973772321428566,0.48973772321428566
glass,0.4951481671805413,0.4951481671805413
mem,0.49147802633281573,0.49147802633281573
motor,0.4865956691168804,0.4865956691168804
semantic,0.4821595982142857,0.4821595982142857
glass,0.49008320129610594,0.49008320129610594
mem,0.4746202930900621,0.4746202930900621
motor,0.544245703980294,0.544245703980294
semantic,0.5254241071428571,0.5254241071428571
glass,0.5062230572684709,0.5062230572684709
mem,0.5119280133928572,0.5119280133928572
motor,0.5063319181611232,0.5063319181611232
semantic,0.45917410714285717,0.45917410714285717
glass,0.47481229302272465,0.47481229302272465
mem,0.4955731188535197,0.4955731188535197
motor,0.48288627250373617,0.48288627250373617
semantic,0.5126060267857142,0.5126060267857142
glass,0.4997783915724563,0.4997783915724563
mem,0.4730309022386128,0.4730309022386128
motor,0.5219181176797691,0.5219181176797691
semantic,0.4866350446428571,0.4866350446428571
glass,0.4981094588614823,0.4981094588614823
mem,0.47868627070393377,0.47868627070393377
motor,0.5069504450787197,0.5069504450787197
semantic,0.4997712053571428,0.4997712053571428
glass,0.5009621766872216,0.5009621766872216
mem,0.5125693500905797,0.5125693500905797
motor,0.5013616959693115,0.5013616959693115
semantic,0.4976953125,0.4976953125
glass,0.5028488816089985,0.5028488816089985
mem,0.4839063308747412,0.4839063308747412
motor,0.4923150202663956,0.4923150202663956
semantic,0.5152399553571427,0.5152399553571427
glass,0.488983010020555,0.488983010020555
mem,0.49333693225931674,0.49333693225931674
motor,0.48268446384196995,0.48268446384196995
semantic,0.48671875,0.48671875
glass,0.4801722907388375,0.4801722907388375
mem,0.5498867753623189,0.5498867753623189
motor,0.5049438709901644,0.5049438709901644
semantic,0.5034654017857143,0.5034654017857143
glass,0.5028092704407903,0.5028092704407903
mem,0.4974213088768116,0.4974213088768116
motor,0.5221303799351823,0.5221303799351823
semantic,0.49726004464285717,0.49726004464285717
glass,0.5061687257336988,0.5061687257336988
mem,0.5045479910714286,0.5045479910714286
motor,0.5026156248913912,0.5026156248913912
semantic,0.4803292410714286,0.4803292410714286
glass,0.5074214735354574,0.5074214735354574
mem,0.48184119435817807,0.48184119435817807
motor,0.528596633562715,0.528596633562715
semantic,0.5160770089285714,0.5160770089285714
glass,0.4995866699497545,0.4995866699497545
mem,0.48386286070134576,0.48386286070134576
motor,0.5188554319587808,0.5188554319587808
semantic,0.4823158482142857,0.4823158482142857
glass,0.5145002747801759,0.5145002747801759
mem,0.5022695474249482,0.5022695474249482
motor,0.4640253286501234,0.4640253286501234
semantic,0.4697321428571428,0.4697321428571428
glass,0.5213454236610711,0.5213454236610711
mem,0.5137745859213251,0.5137745859213251
motor,0.515004124417857,0.515004124417857
semantic,0.5128683035714285,0.5128683035714285
glass,0.5018422761790567,0.5018422761790567
mem,0.5295069471402691,0.5295069471402691
motor,0.4974740859486324,0.4974740859486324
semantic,0.4952957589285714,0.4952957589285714
glass,0.49256782074340527,0.49256782074340527
mem,0.4680536684782609,0.4680536684782609
motor,0.5234491618661592,0.5234491618661592
semantic,0.49122209821428575,0.49122209821428575
glass,0.5120459882094324,0.5120459882094324
mem,0.5116950941381988,0.5116950941381988
motor,0.5036414211022486,0.5036414211022486
semantic,0.5058705357142856,0.5058705357142856
glass,0.5084700097065206,0.5084700097065206
mem,0.5024321056547619,0.5024321056547619
motor,0.5149607623683662,0.5149607623683662
semantic,0.48277901785714283,0.48277901785714283
glass,0.4919626798561151,0.4919626798561151
mem,0.539251949081263,0.539251949081263
motor,0.5180860338902791,0.5180860338902791
semantic,0.5095814732142857,0.5095814732142857
glass,0.5111023681055156,0.5111023681055156
mem,0.4965407851319876,0.4965407851319876
motor,0.5104454344133389,0.5104454344133389
semantic,0.4709877232142857,0.4709877232142857
glass,0.509569041195615,0.509569041195615
mem,0.47990929897774326,0.47990929897774326
motor,0.4604336367862232,0.4604336367862232
semantic,0.5115625,0.5115625
glass,0.5010416666666667,0.5010416666666667
mem,0.5275974945005175,0.5275974945005175
motor,0.4706820141712717,0.4706820141712717
semantic,0.49330915178571433,0.49330915178571433
glass,0.4759655668322485,0.4759655668322485
mem,0.4823064263069358,0.4823064263069358
motor,0.5093208856827582,0.5093208856827582
semantic,0.4921651785714286,0.4921651785714286
glass,0.4799791416866507,0.4799791416866507
mem,0.5005303361154244,0.5005303361154244
motor,0.5000347276526605,0.5000347276526605
semantic,0.4863058035714286,0.4863058035714286
glass,0.4915843218282517,0.4915843218282517
mem,0.4847152804736025,0.4847152804736025
motor,0.4999893699171098,0.4999893699171098
semantic,0.49729352678571426,0.49729352678571426
glass,0.5047696664097293,0.5047696664097293
mem,0.5228647046454451,0.5228647046454451
motor,0.5168267152582282,0.5168267152582282
semantic,0.4915345982142857,0.4915345982142857
glass,0.5104380781089415,0.5104380781089415
mem,0.5002209902303313,0.5002209902303313
motor,0.5192701138002642,0.5192701138002642
semantic,0.4839508928571429,0.4839508928571429
glass,0.5115034757907959,0.5115034757907959
mem,0.5545720513069359,0.5545720513069359
motor,0.49347471750860183,0.49347471750860183
semantic,0.4790569196428571,0.4790569196428571
glass,0.509375535286057,0.509375535286057
mem,0.5053015414725672,0.5053015414725672
motor,0.4743227428926424,0.4743227428926424
semantic,0.5029520089285715,0.5029520089285715
glass,0.48953631737467174,0.48953631737467174
mem,0.5120173799818841,0.5120173799818841
motor,0.48880117373492504,0.48880117373492504
semantic,0.5212332589285714,0.5212332589285714
glass,0.4937806005195844,0.4937806005195844
mem,0.503422821234472,0.503422821234472
motor,0.5217271291662322,0.5217271291662322
semantic,0.5003459821428571,0.5003459821428571
glass,0.4898088671919607,0.4898088671919607
mem,0.4944457249611801,0.4944457249611801
motor,0.5123685833941543,0.5123685833941543
semantic,0.5159486607142858,0.5159486607142858
glass,0.49948737438620533,0.49948737438620533
mem,0.5156397596402691,0.5156397596402691
motor,0.485942971166545,0.485942971166545
semantic,0.5108091517857143,0.5108091517857143
glass,0.5087786913326482,0.5087786913326482
mem,0.5063905198628365,0.5063905198628365
motor,0.5164143820812914,0.5164143820812914
semantic,0.49828125,0.49828125
glass,0.5057207805184424,0.5057207805184424
mem,0.522455478454969,0.522455478454969
motor,0.508622409137907,0.508622409137907
semantic,0.47850446428571425,0.47850446428571425
glass,0.5167534722222222,0.5167534722222222
mem,0.5351162170031056,0.5351162170031056
motor,0.49274166264814234,0.49274166264814234
semantic,0.5085100446428572,0.5085100446428572
glass,0.470406175059952,0.470406175059952
mem,0.4997634413819876,0.4997634413819876
motor,0.5019584468294929,0.5019584468294929
semantic,0.47178013392857143,0.47178013392857143
glass,0.5017529726219024,0.5017529726219024
mem,0.5040736607142857,0.5040736607142857
motor,0.48209121561446494,0.48209121561446494
semantic,0.4865178571428571,0.4865178571428571
glass,0.5146777221080279,0.5146777221080279
mem,0.5097510675465838,0.5097510675465838
motor,0.4945812371841657,0.4945812371841657
semantic,0.5029520089285714,0.5029520089285714
glass,0.5044145933253397,0.5044145933253397
mem,0.494923290307971,0.494923290307971
motor,0.499401742193202,0.499401742193202
semantic,0.5082254464285714,0.5082254464285714
glass,0.5208530497030947,0.5208530497030947
mem,0.49434281185300205,0.49434281185300205
motor,0.5382434269975324,0.5382434269975324
semantic,0.5156473214285714,0.5156473214285714
glass,0.509159636576453,0.509159636576453
mem,0.49416508960921324,0.49416508960921324
motor,0.48411784159628823,0.48411784159628823
semantic,0.4939453125,0.4939453125
glass,0.49477908744433025,0.49477908744433025
mem,0.5022238531961698,0.5022238531961698
motor,0.533791703050603,0.533791703050603
semantic,0.5097265625,0.5097265625
glass,0.4779202530832477,0.4779202530832477
mem,0.512693897192029,0.512693897192029
motor,0.47784510163608246,0.47784510163608246
semantic,0.5047600446428572,0.5047600446428572
glass,0.5010842219081877,0.5010842219081877
mem,0.4997476708074534,0.4997476708074534
motor,0.5033931821933757,0.5033931821933757
semantic,0.504765625,0.504765625
glass,0.4859865678885463,0.4859865678885463
mem,0.5513431272644927,0.5513431272644927
motor,0.4792655142190595,0.4792655142190595
semantic,0.4987834821428571,0.4987834821428571
glass,0.4826549474705949,0.4826549474705949
mem,0.4899832589285714,0.4899832589285714
motor,0.5082471658542731,0.5082471658542731
semantic,0.48867187500000003,0.48867187500000003
glass,0.5032285778520041,0.5032285778520041
mem,0.5000331586438924,0.5000331586438924
motor,0.5195279781609494,0.5195279781609494
semantic,0.5057533482142857,0.5057533482142857
glass,0.5073538490636063,0.5073538490636063
mem,0.49035609148550724,0.49035609148550724
motor,0.47195576419299345,0.47195576419299345
semantic,0.48945312500000004,0.48945312500000004
glass,0.5217048682482586,0.5217048682482586
mem,0.5325458155408903,0.5325458155408903
motor,0.4764567965193063,0.4764567965193063
semantic,0.46828683035714286,0.46828683035714286
glass,0.510160978360169,0.510160978360169
mem,0.4997575779632505,0.4997575779632505
motor,0.5025195332864143,0.5025195332864143
semantic,0.4778292410714286,0.4778292410714286
glass,0.4980697584789312,0.4980697584789312
mem,0.4994514670678054,0.4994514670678054
motor,0.5641239861371772,0.5641239861371772
semantic,0.5004241071428571,0.5004241071428571
glass,0.4954255345723421,0.4954255345723421
mem,0.5112834417054866,0.5112834417054866
motor,0.49011596429378235,0.49011596429378235
semantic,0.4964453125,0.4964453125
glass,0.5143516436850519,0.5143516436850519
mem,0.49128210727225674,0.49128210727225674
motor,0.44802098538560453,0.44802098538560453
semantic,0.4997488839285714,0.4997488839285714
glass,0.4999943794964029,0.4999943794964029
mem,0.5179843183876811,0.5179843183876811
motor,0.5204610224863587,0.5204610224863587
semantic,0.5066852678571429,0.5066852678571429
glass,0.5064126377469453,0.5064126377469453
mem,0.4704659598214286,0.4704659598214286
motor,0.5311170764475377,0.5311170764475377
semantic,0.4958816964285714,0.4958816964285714
glass,0.49025520654904653,0.49025520654904653
mem,0.5092925077639752,0.5092925077639752
motor,0.49786386923070236,0.49786386923070236
semantic,0.4829296875,0.4829296875
glass,0.4900820415096494,0.4900820415096494
mem,0.5057975058229813,0.5057975058229813
motor,0.4681795731892747,0.4681795731892747
semantic,0.51328125,0.51328125
glass,0.5169809687963915,0.5169809687963915
mem,0.517874328739648,0.517874328739648
motor,0.5259662650314532,0.5259662650314532
semantic,0.5165680803571429,0.5165680803571429
glass,0.5074559102717826,0.5074559102717826
mem,0.4793498479554865,0.4793498479554865
motor,0.5073557186859208,0.5073557186859208
semantic,0.49821986607142854,0.49821986607142854
glass,0.4918134242605915,0.4918134242605915
mem,0.49959946784420284,0.49959946784420284
motor,0.507580796775623,0.507580796775623
semantic,0.5008035714285715,0.5008035714285715
glass,0.482917059209775,0.482917059209775
mem,0.4925953108825052,0.4925953108825052
motor,0.5153448301141695,0.5153448301141695
semantic,0.48157366071428576,0.48157366071428576
glass,0.4961805555555556,0.4961805555555556
mem,0.49465114680383027,0.49465114680383027
motor,0.48501919931446147,0.48501919931446147
semantic,0.49352120535714283,0.49352120535714283
glass,0.4925899459004225,0.4925899459004225
mem,0.5320676436335403,0.5320676436335403
motor,0.5291904519862372,0.5291904519862372
semantic,0.501875,0.501875
glass,0.5055701867077766,0.5055701867077766
mem,0.4809683537137681,0.4809683537137681
motor,0.5401985205314009,0.5401985205314009
semantic,0.48959821428571426,0.48959821428571426
glass,0.4948769555783944,0.4948769555783944
mem,0.5130966534032091,0.5130966534032091
motor,0.5199277127211275,0.5199277127211275
semantic,0.5130691964285714,0.5130691964285714
glass,0.49506840955806786,0.49506840955806786
mem,0.4819908126293996,0.4819908126293996
motor,0.5143374023607201,0.5143374023607201
semantic,0.4919363839285714,0.4919363839285714
glass,0.4733340113623387,0.4733340113623387
mem,0.5176017808618012,0.5176017808618012
motor,0.47466253899054667,0.47466253899054667
semantic,0.5088337053571428,0.5088337053571428
glass,0.5153234555212973,0.5153234555212973
mem,0.4983495487189441,0.4983495487189441
motor,0.48429795565721334,0.48429795565721334
semantic,0.4908370535714286,0.4908370535714286
glass,0.4684247245061094,0.4684247245061094
mem,0.505375339673913,0.505375339673913
motor,0.4985973313740312,0.4985973313740312
semantic,0.5124944196428571,0.5124944196428571
glass,0.48214981586159644,0.48214981586159644
mem,0.5242794060559006,0.5242794060559006
motor,0.49021703832586105,0.49021703832586105
semantic,0.5000111607142858,0.5000111607142858
glass,0.4747589428457234,0.4747589428457234
mem,0.5277036425983437,0.5277036425983437
motor,0.49523029674086816,0.49523029674086816
semantic,0.5079910714285714,0.5079910714285714
glass,0.472200097065205,0.472200097065205
mem,0.5222989858307454,0.5222989858307454
motor,0.48097473108469746,0.48097473108469746
semantic,0.4982979910714286,0.4982979910714286
glass,0.5139557104316547,0.5139557104316547
mem,0.5404042119565218,0.5404042119565218
motor,0.5222697521330761,0.5222697521330761
semantic,0.49771763392857143,0.49771763392857143
glass,0.5127099213486354,0.5127099213486354
mem,0.49796418057712216,0.49796418057712216
motor,0.4970317631764154,0.4970317631764154
semantic,0.5117243303571428,0.5117243303571428
glass,0.5090823769555785,0.5090823769555785
mem,0.5300852015398552,0.5300852015398552
motor,0.4685506486115455,0.4685506486115455
semantic,0.4739341517857143,0.4739341517857143
glass,0.4956581163640516,0.4956581163640516
mem,0.49371765010351965,0.49371765010351965
motor,0.507059379670177,0.507059379670177
semantic,0.5075334821428572,0.5075334821428572
glass,0.4940592169121846,0.4940592169121846
mem,0.5122828513198758,0.5122828513198758
motor,0.508201292227088,0.508201292227088
semantic,0.4726283482142857,0.4726283482142857
glass,0.517156274980016,0.517156274980016
mem,0.524418308423913,0.524418308423913
motor,0.45809662052966327,0.45809662052966327
semantic,0.5119419642857144,0.5119419642857144
glass,0.5016504653420122,0.5016504653420122
mem,0.5047536151009316,0.5047536151009316
motor,0.49373518847965103,0.49373518847965103
semantic,0.4828404017857143,0.4828404017857143
glass,0.48767031018042706,0.48767031018042706
mem,0.5085850559653209,0.5085850559653209
motor,0.5150400603430298,0.5150400603430298
semantic,0.49032924107142856,0.49032924107142856
glass,0.49978249543222564,0.49978249543222564
mem,0.4838179752199793,0.4838179752199793
motor,0.4931760841326938,0.4931760841326938
semantic,0.46663504464285716,0.46663504464285716
glass,0.48128613180883867,0.48128613180883867
mem,0.5083294917831263,0.5083294917831263
motor,0.5108254836348312,0.5108254836348312
semantic,0.5110379464285715,0.5110379464285715
glass,0.5335806354916066,0.5335806354916066
mem,0.4837567126035197,0.4837567126035197
motor,0.53916528462013,0.53916528462013
semantic,0.5165959821428572,0.5165959821428572
glass,0.5144109712230216,0.5144109712230216
mem,0.5238341906055901,0.5238341906055901
motor,0.47339268530827516,0.47339268530827516
semantic,0.49089285714285713,0.49089285714285713
glass,0.4812827416638118,0.4812827416638118
mem,0.5208228196169773,0.5208228196169773
motor,0.534164421180447,0.534164421180447
semantic,0.4868247767857143,0.4868247767857143
glass,0.5042105601233299,0.5042105601233299
mem,0.494824623123706,0.494824623123706
motor,0.4854238348451673,0.4854238348451673
semantic,0.5167522321428571,0.5167522321428571
glass,0.519319722793194,0.519319722793194
mem,0.4994803797877847,0.4994803797877847
motor,0.48329101664320717,0.48329101664320717
semantic,0.5096484374999999,0.5096484374999999
glass,0.5096413048132922,0.5096413048132922
mem,0.47560312338250516,0.47560312338250516
motor,0.49842490138324125,0.49842490138324125
semantic,0.4748325892857143,0.4748325892857143
glass,0.4925905704008222,0.4925905704008222
mem,0.4950439958592132,0.4950439958592132
motor,0.47617216009800856,0.47617216009800856
semantic,0.5187165178571429,0.5187165178571429
glass,0.4939948041566746,0.4939948041566746
mem,0.4615402190087992,0.4615402190087992
motor,0.5307417652834254,0.5307417652834254
semantic,0.48434151785714286,0.48434151785714286
glass,0.5204828101804271,0.5204828101804271
mem,0.4893204904244306,0.4893204904244306
motor,0.5021358999756717,0.5021358999756717
semantic,0.5020479910714286,0.5020479910714286
