train,same,diff
MSC10,0.24000000000000002,0.1944927536231884
MSC01,0.14,0.17942028985507247
MSC02,0.32,0.19710144927536233
MSC03,0.225,0.20136887608069165
MSC04,0.22,0.18521739130434783
MSC05,0.22,0.2
MSC06,0.24444444444444444,0.22350304194684598
MSC07,0.26666666666666666,0.19910083493898523
MSC10,0.08,0.2072463768115942
MSC01,0.12000000000000001,0.17942028985507247
MSC02,0.22,0.18579710144927536
MSC03,0.2,0.19812680115273776
MSC04,0.26,0.22
MSC05,0.28,0.20231884057971014
MSC06,0.15555555555555556,0.21421709894332372
MSC07,0.24444444444444446,0.1926782273603083
MSC10,0.12000000000000001,0.1944927536231884
MSC01,0.2,0.19942028985507246
MSC02,0.18000000000000002,0.21565217391304348
MSC03,0.2,0.19776657060518732
MSC04,0.16,0.2028985507246377
MSC05,0.22,0.20231884057971014
MSC06,0.22222222222222224,0.21613832853025935
MSC07,0.2888888888888889,0.2084136159280668
MSC10,0.18000000000000002,0.17652173913043478
MSC01,0.18000000000000002,0.20405797101449274
MSC02,0.1,0.19768115942028985
MSC03,0.25,0.1876801152737752
MSC04,0.16,0.19884057971014493
MSC05,0.24000000000000002,0.1944927536231884
MSC06,0.13333333333333333,0.1956452129362792
MSC07,0.24444444444444446,0.1955684007707129
MSC10,0.12000000000000001,0.1907246376811594
MSC01,0.18000000000000002,0.2026086956521739
MSC02,0.14,0.17652173913043478
MSC03,0.275,0.17831412103746397
MSC04,0.1,0.1791304347826087
MSC05,0.24000000000000002,0.20608695652173914
MSC06,0.17777777777777778,0.18764008965738072
MSC07,0.2888888888888889,0.21579961464354527
MSC10,0.22,0.17681159420289855
MSC01,0.22,0.20927536231884059
MSC02,0.1,0.1855072463768116
MSC03,0.15000000000000002,0.17939481268011528
MSC04,0.2,0.18753623188405796
MSC05,0.14,0.1910144927536232
MSC06,0.17777777777777778,0.18699967979506885
MSC07,0.22222222222222224,0.20391779062299292
MSC10,0.24000000000000002,0.21710144927536232
MSC01,0.2,0.22
MSC02,0.14,0.19391304347826088
MSC03,0.15000000000000002,0.2186599423631124
MSC04,0.26,0.19536231884057972
MSC05,0.2,0.18782608695652175
MSC06,0.2,0.1985270573166827
MSC07,0.2,0.22093770070648683
MSC10,0.16,0.20231884057971014
MSC01,0.2,0.20898550724637682
MSC02,0.24000000000000002,0.18144927536231883
MSC03,0.07500000000000001,0.22406340057636887
MSC04,0.22,0.20057971014492754
MSC05,0.18,0.21594202898550724
MSC06,0.2888888888888889,0.218059558117195
MSC07,0.13333333333333333,0.19107257546563905
MSC10,0.16,0.2
MSC01,0.24000000000000002,0.1973913043478261
MSC02,0.24000000000000002,0.2
MSC03,0.2,0.20028818443804033
MSC04,0.22,0.2008695652173913
MSC05,0.24000000000000002,0.22231884057971013
MSC06,0.26666666666666666,0.18892090938200448
MSC07,0.22222222222222224,0.19460500963391136
MSC10,0.26,0.18840579710144928
MSC01,0.16,0.2
MSC02,0.2,0.1944927536231884
MSC03,0.17500000000000002,0.2042507204610951
MSC04,0.18,0.20405797101449274
MSC05,0.28,0.20608695652173914
MSC06,0.22222222222222224,0.20653218059558118
MSC07,0.17777777777777778,0.19974309569685292
MSC10,0.26,0.21768115942028984
MSC01,0.28,0.22405797101449276
MSC02,0.2,0.19652173913043477
MSC03,0.125,0.20965417867435157
MSC04,0.16,0.17623188405797102
MSC05,0.28,0.21072463768115943
MSC06,0.17777777777777778,0.19916746717899456
MSC07,0.17777777777777778,0.20552344251766216
MSC10,0.22,0.19942028985507246
MSC01,0.22,0.20144927536231885
MSC02,0.18,0.18956521739130436
MSC03,0.2,0.19560518731988474
MSC04,0.18000000000000002,0.19304347826086957
MSC05,0.18000000000000002,0.17594202898550726
MSC06,0.15555555555555556,0.17675312199807877
MSC07,0.22222222222222224,0.1901091843288375
MSC10,0.22,0.19855072463768117
MSC01,0.2,0.20231884057971014
MSC02,0.16,0.18753623188405796
MSC03,0.07500000000000001,0.20172910662824206
MSC04,0.2,0.18811594202898552
MSC05,0.08,0.18608695652173912
MSC06,0.22222222222222224,0.18283701569004163
MSC07,0.22222222222222224,0.21162491971740527
MSC10,0.2,0.21420289855072464
MSC01,0.08,0.20057971014492754
MSC02,0.14,0.20057971014492754
MSC03,0.225,0.19956772334293948
MSC04,0.22,0.18956521739130436
MSC05,0.14,0.2089855072463768
MSC06,0.15555555555555556,0.1946845981428114
MSC07,0.2,0.19107257546563905
MSC10,0.18000000000000002,0.2165217391304348
MSC01,0.14,0.21159420289855072
MSC02,0.26,0.19391304347826085
MSC03,0.30000000000000004,0.23739193083573487
MSC04,0.14,0.2008695652173913
MSC05,0.38,0.2110144927536232
MSC06,0.15555555555555556,0.21261607428754403
MSC07,0.22222222222222224,0.19813744380218368
MSC10,0.3,0.2252173913043478
MSC01,0.16,0.1991304347826087
MSC02,0.18000000000000002,0.2008695652173913
MSC03,0.225,0.20677233429394815
MSC04,0.2,0.20028985507246377
MSC05,0.26,0.21043478260869564
MSC06,0.08888888888888889,0.1930835734870317
MSC07,0.26666666666666666,0.19717405266538215
MSC10,0.12000000000000001,0.1936231884057971
MSC01,0.16,0.19507246376811593
MSC02,0.24000000000000002,0.18695652173913044
MSC03,0.225,0.21433717579250722
MSC04,0.2,0.20492753623188406
MSC05,0.12000000000000001,0.18
MSC06,0.08888888888888889,0.22030099263528657
MSC07,0.26666666666666666,0.20873474630700065
MSC10,0.24000000000000002,0.18318840579710144
MSC01,0.24000000000000002,0.19652173913043477
MSC02,0.22,0.18782608695652175
MSC03,0.225,0.18695965417867436
MSC04,0.14,0.19797101449275362
MSC05,0.2,0.21536231884057971
MSC06,0.13333333333333333,0.20941402497598463
MSC07,0.15555555555555556,0.1907514450867052
MSC10,0.2,0.2043478260869565
MSC01,0.24000000000000002,0.19333333333333333
MSC02,0.16,0.18405797101449275
MSC03,0.2,0.1898414985590778
MSC04,0.14,0.18521739130434783
MSC05,0.18000000000000002,0.21536231884057971
MSC06,0.044444444444444446,0.1978866474543708
MSC07,0.15555555555555556,0.19588953114964675
MSC10,0.16,0.18840579710144928
MSC01,0.16,0.1953623188405797
MSC02,0.14,0.2026086956521739
MSC03,0.07500000000000001,0.20244956772334294
MSC04,0.26,0.19652173913043477
MSC05,0.24000000000000002,0.18927536231884057
MSC06,0.22222222222222224,0.20781300032020492
MSC07,0.2888888888888889,0.1987797045600514
MSC10,0.18000000000000002,0.20057971014492754
MSC01,0.18000000000000002,0.18608695652173912
MSC02,0.14,0.20028985507246377
MSC03,0.25,0.21974063400576369
MSC04,0.28,0.18057971014492752
MSC05,0.16,0.19130434782608696
MSC06,0.26666666666666666,0.20557156580211336
MSC07,0.15555555555555556,0.20199100834938985
MSC10,0.16,0.18985507246376812
MSC01,0.34,0.21391304347826087
MSC02,0.12000000000000001,0.18840579710144928
MSC03,0.225,0.22262247838616714
MSC04,0.22,0.21333333333333332
MSC05,0.26,0.1953623188405797
MSC06,0.15555555555555556,0.20653218059558118
MSC07,0.11111111111111112,0.20456005138086064
MSC10,0.16,0.1771014492753623
MSC01,0.18000000000000002,0.19420289855072465
MSC02,0.28,0.19768115942028985
MSC03,0.1,0.18011527377521613
MSC04,0.26,0.19130434782608696
MSC05,0.08,0.16898550724637681
MSC06,0.24444444444444446,0.19084213896894012
MSC07,0.2888888888888889,0.19171483622350674
MSC10,0.2,0.20376811594202898
MSC01,0.14,0.1791304347826087
MSC02,0.26,0.20782608695652174
MSC03,0.2,0.19344380403458214
MSC04,0.18,0.18811594202898552
MSC05,0.24000000000000002,0.20115942028985506
MSC06,0.13333333333333333,0.1818764008965738
MSC07,0.08888888888888889,0.21901091843288376
MSC10,0.2,0.20695652173913043
MSC01,0.26,0.21217391304347827
MSC02,0.2,0.19855072463768114
MSC03,0.225,0.2020893371757925
MSC04,0.18000000000000002,0.2046376811594203
MSC05,0.26,0.22405797101449276
MSC06,0.17777777777777778,0.18219660582772976
MSC07,0.13333333333333333,0.19107257546563905
MSC10,0.16,0.20521739130434782
MSC01,0.1,0.1889855072463768
MSC02,0.18,0.20260869565217393
MSC03,0.17500000000000002,0.20172910662824206
MSC04,0.28,0.1826086956521739
MSC05,0.22,0.19884057971014493
MSC06,0.22222222222222224,0.20268972142170988
MSC07,0.13333333333333333,0.20873474630700065
MSC10,0.12000000000000001,0.2008695652173913
MSC01,0.16,0.20898550724637682
MSC02,0.18,0.18492753623188407
MSC03,0.07500000000000001,0.19596541786743515
MSC04,0.2,0.2127536231884058
MSC05,0.14,0.1991304347826087
MSC06,0.35555555555555557,0.22894652577649696
MSC07,0.17777777777777778,0.21547848426461144
MSC10,0.16,0.2026086956521739
MSC01,0.22,0.1991304347826087
MSC02,0.28,0.1907246376811594
MSC03,0.275,0.18876080691642652
MSC04,0.18000000000000002,0.20753623188405798
MSC05,0.2,0.19594202898550725
MSC06,0.08888888888888889,0.19276336855587575
MSC07,0.24444444444444446,0.20391779062299292
MSC10,0.24000000000000002,0.19043478260869565
MSC01,0.26,0.19043478260869565
MSC02,0.24,0.20492753623188406
MSC03,0.1,0.19452449567723343
MSC04,0.26,0.19710144927536233
MSC05,0.22,0.19507246376811593
MSC06,0.24444444444444446,0.18347742555235352
MSC07,0.17777777777777778,0.20070648683365447
MSC10,0.16,0.21884057971014492
MSC01,0.26,0.1991304347826087
MSC02,0.24000000000000002,0.22666666666666668
MSC03,0.15,0.19920749279538905
MSC04,0.2,0.18927536231884057
MSC05,0.2,0.1872463768115942
MSC06,0.24444444444444446,0.2042907460774896
MSC07,0.15555555555555556,0.19107257546563905
MSC10,0.16,0.2118840579710145
MSC01,0.22,0.19014492753623188
MSC02,0.16,0.19478260869565217
MSC03,0.15000000000000002,0.18587896253602304
MSC04,0.2,0.19942028985507246
MSC05,0.22,0.1956521739130435
MSC06,0.26666666666666666,0.20781300032020494
MSC07,0.2,0.1894669235709698
MSC10,0.16,0.18782608695652173
MSC01,0.14,0.1918840579710145
MSC02,0.16,0.18695652173913044
MSC03,0.2,0.18659942363112392
MSC04,0.22,0.21565217391304348
MSC05,0.16,0.20347826086956522
MSC06,0.11111111111111112,0.19500480307396734
MSC07,0.3111111111111111,0.17276814386640976
MSC10,0.16,0.20724637681159422
MSC01,0.12000000000000001,0.18434782608695652
MSC02,0.24000000000000002,0.2008695652173913
MSC03,0.15000000000000002,0.21253602305475505
MSC04,0.16,0.2
MSC05,0.16,0.19971014492753625
MSC06,0.2888888888888889,0.2132564841498559
MSC07,0.22222222222222224,0.1962106615285806
MSC10,0.24000000000000002,0.21420289855072464
MSC01,0.14,0.20144927536231885
MSC02,0.18000000000000002,0.19884057971014493
MSC03,0.225,0.2042507204610951
MSC04,0.26,0.196231884057971
MSC05,0.16,0.18173913043478263
MSC06,0.15555555555555556,0.2196605827729747
MSC07,0.24444444444444446,0.19171483622350674
MSC10,0.22,0.21043478260869564
MSC01,0.2,0.2098550724637681
MSC02,0.26,0.21884057971014492
MSC03,0.25,0.23162824207492794
MSC04,0.16,0.2026086956521739
MSC05,0.28,0.2026086956521739
MSC06,0.22222222222222224,0.22062119756644252
MSC07,0.17777777777777778,0.19781631342324985
MSC10,0.16,0.19855072463768117
MSC01,0.2,0.19594202898550725
MSC02,0.24000000000000002,0.21333333333333332
MSC03,0.225,0.17543227665706052
MSC04,0.16,0.19507246376811593
MSC05,0.14,0.19710144927536233
MSC06,0.17777777777777778,0.20557156580211336
MSC07,0.2888888888888889,0.21258831085420682
MSC10,0.12000000000000001,0.2055072463768116
MSC01,0.22,0.17768115942028986
MSC02,0.18000000000000002,0.18608695652173912
MSC03,0.17500000000000002,0.19812680115273776
MSC04,0.3,0.2046376811594203
MSC05,0.16,0.21884057971014492
MSC06,0.26666666666666666,0.19820685238552674
MSC07,0.15555555555555556,0.2138728323699422
MSC10,0.18000000000000002,0.18521739130434783
MSC01,0.22,0.18434782608695652
MSC02,0.24,0.18782608695652175
MSC03,0.2,0.19812680115273776
MSC04,0.16,0.18028985507246378
MSC05,0.14,0.18521739130434783
MSC06,0.26666666666666666,0.19756644252321487
MSC07,0.22222222222222224,0.21226718047527296
MSC10,0.2,0.18666666666666668
MSC01,0.2,0.1944927536231884
MSC02,0.18000000000000002,0.20347826086956522
MSC03,0.17500000000000002,0.2319884726224784
MSC04,0.32,0.20144927536231885
MSC05,0.2,0.20202898550724638
MSC06,0.26666666666666666,0.19756644252321487
MSC07,0.22222222222222224,0.20456005138086064
MSC10,0.18,0.2
MSC01,0.18,0.17942028985507247
MSC02,0.26,0.1889855072463768
MSC03,0.15000000000000002,0.18047550432276657
MSC04,0.24,0.1753623188405797
MSC05,0.14,0.21594202898550724
MSC06,0.22222222222222224,0.20941402497598463
MSC07,0.06666666666666667,0.18818240205523443
MSC10,0.22,0.18
MSC01,0.18000000000000002,0.2008695652173913
MSC02,0.22,0.2063768115942029
MSC03,0.2,0.20641210374639768
MSC04,0.08,0.19855072463768117
MSC05,0.24000000000000002,0.1953623188405797
MSC06,0.22222222222222224,0.20461095100864554
MSC07,0.22222222222222224,0.1913937058445729
MSC10,0.22,0.18028985507246376
MSC01,0.28,0.21130434782608695
MSC02,0.14,0.21333333333333332
MSC03,0.275,0.20857348703170028
MSC04,0.18000000000000002,0.18927536231884057
MSC05,0.12000000000000001,0.2098550724637681
MSC06,0.22222222222222224,0.1786743515850144
MSC07,0.24444444444444446,0.18754014129736674
MSC10,0.24000000000000002,0.21536231884057971
MSC01,0.3,0.1927536231884058
MSC02,0.2,0.21217391304347827
MSC03,0.175,0.22802593659942363
MSC04,0.28,0.19971014492753622
MSC05,0.24000000000000002,0.22115942028985508
MSC06,0.2,0.20461095100864554
MSC07,0.24444444444444446,0.21772639691714835
MSC10,0.22,0.20231884057971014
MSC01,0.060000000000000005,0.1855072463768116
MSC02,0.2,0.18057971014492755
MSC03,0.15000000000000002,0.19128242074927954
MSC04,0.12000000000000001,0.21420289855072464
MSC05,0.18000000000000002,0.20898550724637682
MSC06,0.15555555555555556,0.2068523855267371
MSC07,0.22222222222222224,0.22318561335902376
MSC10,0.26,0.1944927536231884
MSC01,0.26,0.20115942028985506
MSC02,0.12000000000000001,0.17246376811594202
MSC03,0.15000000000000002,0.18876080691642652
MSC04,0.3,0.196231884057971
MSC05,0.28,0.16405797101449274
MSC06,0.17777777777777778,0.19116234390009607
MSC07,0.26666666666666666,0.22157996146435452
MSC10,0.18,0.20405797101449274
MSC01,0.08,0.2098550724637681
MSC02,0.2,0.2
MSC03,0.25,0.20497118155619598
MSC04,0.1,0.18028985507246376
MSC05,0.22,0.2063768115942029
MSC06,0.2,0.2100544348382965
MSC07,0.2,0.19332048811817598
MSC10,0.24000000000000002,0.2063768115942029
MSC01,0.28,0.22057971014492753
MSC02,0.24000000000000002,0.19768115942028985
MSC03,0.25,0.20317002881844382
MSC04,0.22,0.19594202898550725
MSC05,0.08,0.19652173913043477
MSC06,0.17777777777777778,0.20236951649055396
MSC07,0.2,0.18850353243416826
MSC10,0.18000000000000002,0.17565217391304347
MSC01,0.28,0.20260869565217393
MSC02,0.24,0.2063768115942029
MSC03,0.275,0.1963256484149856
MSC04,0.22,0.21217391304347827
MSC05,0.30000000000000004,0.20579710144927535
MSC06,0.17777777777777778,0.2100544348382965
MSC07,0.17777777777777778,0.17405266538214514
MSC10,0.22,0.1791304347826087
MSC01,0.24,0.1701449275362319
MSC02,0.24000000000000002,0.22202898550724637
MSC03,0.225,0.23523054755043227
MSC04,0.22,0.19942028985507246
MSC05,0.18000000000000002,0.19391304347826085
MSC06,0.2,0.19820685238552674
MSC07,0.2,0.21515735388567758
MSC10,0.22,0.18956521739130436
MSC01,0.22,0.18347826086956523
MSC02,0.14,0.2136231884057971
MSC03,0.25,0.19812680115273776
MSC04,0.18000000000000002,0.18956521739130436
MSC05,0.28,0.20028985507246377
MSC06,0.15555555555555556,0.20236951649055396
MSC07,0.17777777777777778,0.21355170199100834
MSC10,0.14,0.20521739130434782
MSC01,0.14,0.20405797101449274
MSC02,0.18000000000000002,0.20869565217391306
MSC03,0.15000000000000002,0.18155619596541786
MSC04,0.08,0.1855072463768116
MSC05,0.2,0.19855072463768117
MSC06,0.08888888888888889,0.20653218059558118
MSC07,0.15555555555555556,0.2035966602440591
MSC10,0.2,0.20753623188405795
MSC01,0.22,0.18666666666666668
MSC02,0.2,0.1927536231884058
MSC03,0.15000000000000002,0.19704610951008644
MSC04,0.16,0.19710144927536233
MSC05,0.12000000000000001,0.1936231884057971
MSC06,0.17777777777777778,0.20365033621517772
MSC07,0.15555555555555556,0.18432883750802825
MSC10,0.26,0.20028985507246377
MSC01,0.2,0.18463768115942028
MSC02,0.24000000000000002,0.22057971014492755
MSC03,0.25,0.207492795389049
MSC04,0.2,0.192463768115942
MSC05,0.22,0.21768115942028984
MSC06,0.2,0.20333013128402178
MSC07,0.13333333333333333,0.21579961464354527
MSC10,0.22,0.18318840579710144
MSC01,0.2,0.18985507246376812
MSC02,0.12000000000000001,0.18115942028985507
MSC03,0.2,0.19452449567723343
MSC04,0.28,0.20695652173913043
MSC05,0.16,0.21014492753623187
MSC06,0.3111111111111111,0.21741914825488312
MSC07,0.15555555555555556,0.1968529222864483
MSC10,0.18000000000000002,0.2028985507246377
MSC01,0.18000000000000002,0.1826086956521739
MSC02,0.16,0.19507246376811593
MSC03,0.17500000000000002,0.21289625360230546
MSC04,0.26,0.1753623188405797
MSC05,0.14,0.20231884057971014
MSC06,0.2,0.20685238552673713
MSC07,0.11111111111111112,0.20873474630700065
MSC10,0.22,0.1907246376811594
MSC01,0.28,0.19159420289855073
MSC02,0.16,0.18666666666666665
MSC03,0.3,0.23378962536023054
MSC04,0.2,0.1820289855072464
MSC05,0.16,0.20405797101449274
MSC06,0.15555555555555556,0.19340377841818765
MSC07,0.2,0.1987797045600514
MSC10,0.22,0.20608695652173914
MSC01,0.14,0.19043478260869565
MSC02,0.14,0.19043478260869565
MSC03,0.275,0.20028818443804036
MSC04,0.24000000000000002,0.19768115942028985
MSC05,0.28,0.21130434782608695
MSC06,0.26666666666666666,0.20685238552673713
MSC07,0.17777777777777778,0.2186897880539499
MSC10,0.24000000000000002,0.20376811594202898
MSC01,0.32,0.2252173913043478
MSC02,0.18000000000000002,0.19826086956521738
MSC03,0.225,0.20389048991354466
MSC04,0.2,0.18521739130434783
MSC05,0.34,0.21362318840579708
MSC06,0.08888888888888889,0.2042907460774896
MSC07,0.15555555555555556,0.18368657675016056
MSC10,0.18000000000000002,0.1991304347826087
MSC01,0.2,0.21159420289855072
MSC02,0.24000000000000002,0.19507246376811593
MSC03,0.25,0.18371757925072046
MSC04,0.18000000000000002,0.19420289855072465
MSC05,0.3,0.20782608695652174
MSC06,0.17777777777777778,0.21357668908101185
MSC07,0.15555555555555556,0.22190109184328838
MSC10,0.2,0.2046376811594203
MSC01,0.3,0.20028985507246377
MSC02,0.1,0.1918840579710145
MSC03,0.125,0.19812680115273776
MSC04,0.2,0.20115942028985506
MSC05,0.2,0.1991304347826087
MSC06,0.22222222222222224,0.19340377841818765
MSC07,0.3111111111111111,0.20905587668593448
MSC10,0.18000000000000002,0.17855072463768115
MSC01,0.22,0.1944927536231884
MSC02,0.22,0.1646376811594203
MSC03,0.275,0.20785302593659943
MSC04,0.2,0.2008695652173913
MSC05,0.2,0.20521739130434782
MSC06,0.24444444444444446,0.20076849183477424
MSC07,0.26666666666666666,0.18786127167630057
MSC10,0.24000000000000002,0.21217391304347827
MSC01,0.14,0.20608695652173914
MSC02,0.14,0.20173913043478262
MSC03,0.225,0.18479827089337175
MSC04,0.16,0.1991304347826087
MSC05,0.18,0.20289855072463767
MSC06,0.13333333333333333,0.19756644252321487
MSC07,0.24444444444444446,0.197495183044316
MSC10,0.14,0.19681159420289857
MSC01,0.14,0.196231884057971
MSC02,0.36,0.2008695652173913
MSC03,0.225,0.19596541786743515
MSC04,0.18000000000000002,0.20115942028985506
MSC05,0.24,0.21913043478260869
MSC06,0.11111111111111112,0.20557156580211336
MSC07,0.17777777777777778,0.20263326910725754
MSC10,0.18000000000000002,0.18057971014492755
MSC01,0.30000000000000004,0.20318840579710146
MSC02,0.32,0.21507246376811595
MSC03,0.25,0.20389048991354466
MSC04,0.08,0.20057971014492754
MSC05,0.14,0.18782608695652175
MSC06,0.22222222222222224,0.1841178354146654
MSC07,0.3111111111111111,0.2010276172125883
MSC10,0.28,0.21072463768115943
MSC01,0.16,0.18956521739130436
MSC02,0.22,0.20173913043478262
MSC03,0.15000000000000002,0.2020893371757925
MSC04,0.18000000000000002,0.21478260869565216
MSC05,0.16,0.2026086956521739
MSC06,0.33333333333333337,0.207492795389049
MSC07,0.24444444444444446,0.21772639691714837
MSC10,0.24000000000000002,0.19130434782608696
MSC01,0.24000000000000002,0.19594202898550725
MSC02,0.26,0.21681159420289856
MSC03,0.125,0.20136887608069165
MSC04,0.24,0.21855072463768116
MSC05,0.12000000000000001,0.2028985507246377
MSC06,0.08888888888888889,0.21485750880563562
MSC07,0.2,0.19910083493898523
MSC10,0.16,0.2046376811594203
MSC01,0.22,0.1927536231884058
MSC02,0.14,0.1817391304347826
MSC03,0.25,0.18948126801152737
MSC04,0.14,0.2182608695652174
MSC05,0.26,0.2008695652173913
MSC06,0.24444444444444446,0.2100544348382965
MSC07,0.22222222222222224,0.19235709698137443
MSC10,0.28,0.20840579710144927
MSC01,0.14,0.21130434782608695
MSC02,0.2,0.20753623188405798
MSC03,0.1,0.18443804034582134
MSC04,0.2,0.20202898550724638
MSC05,0.2,0.20289855072463767
MSC06,0.22222222222222224,0.18699967979506885
MSC07,0.17777777777777778,0.19107257546563905
MSC10,0.26,0.2301449275362319
MSC01,0.16,0.22028985507246376
MSC02,0.18000000000000002,0.20666666666666667
MSC03,0.125,0.20713256484149856
MSC04,0.2,0.2026086956521739
MSC05,0.22,0.19217391304347825
MSC06,0.26666666666666666,0.18892090938200448
MSC07,0.2888888888888889,0.19974309569685292
MSC10,0.18000000000000002,0.2055072463768116
MSC01,0.14,0.20173913043478262
MSC02,0.22,0.18115942028985507
MSC03,0.17500000000000002,0.1840778097982709
MSC04,0.24000000000000002,0.19130434782608696
MSC05,0.24000000000000002,0.20782608695652174
MSC06,0.17777777777777778,0.1985270573166827
MSC07,0.2,0.19396274887604367
MSC10,0.16,0.17681159420289855
MSC01,0.22,0.18318840579710144
MSC02,0.22,0.19855072463768117
MSC03,0.225,0.1984870317002882
MSC04,0.2,0.18231884057971015
MSC05,0.18000000000000002,0.19797101449275362
MSC06,0.2888888888888889,0.19180275376240793
MSC07,0.13333333333333333,0.19813744380218368
MSC10,0.1,0.19391304347826088
MSC01,0.18,0.2118840579710145
MSC02,0.16,0.21884057971014492
MSC03,0.225,0.18371757925072046
MSC04,0.32,0.20695652173913043
MSC05,0.24000000000000002,0.17855072463768115
MSC06,0.22222222222222224,0.19532500800512329
MSC07,0.11111111111111112,0.20391779062299292
MSC10,0.18000000000000002,0.1965217391304348
MSC01,0.24000000000000002,0.21681159420289856
MSC02,0.2,0.19391304347826088
MSC03,0.17500000000000002,0.18912103746397696
MSC04,0.18000000000000002,0.18347826086956523
MSC05,0.16,0.2026086956521739
MSC06,0.24444444444444446,0.22638488632724943
MSC07,0.11111111111111112,0.20070648683365447
MSC10,0.2,0.21884057971014492
MSC01,0.1,0.20057971014492754
MSC02,0.26,0.19333333333333333
MSC03,0.325,0.18840057636887608
MSC04,0.24000000000000002,0.18927536231884057
MSC05,0.24000000000000002,0.18608695652173912
MSC06,0.26666666666666666,0.21805955811719502
MSC07,0.13333333333333333,0.20809248554913296
MSC10,0.32,0.20608695652173914
MSC01,0.1,0.18637681159420288
MSC02,0.12000000000000001,0.22695652173913045
MSC03,0.2,0.17687319884726224
MSC04,0.14,0.19710144927536233
MSC05,0.2,0.21507246376811595
MSC06,0.24444444444444446,0.21934037784181876
MSC07,0.15555555555555556,0.20166987797045602
MSC10,0.18000000000000002,0.19333333333333333
MSC01,0.22,0.18
MSC02,0.22,0.19478260869565217
MSC03,0.17500000000000002,0.20497118155619598
MSC04,0.26,0.2217391304347826
MSC05,0.14,0.20608695652173914
MSC06,0.3333333333333333,0.21293627921869998
MSC07,0.2,0.224791265253693
MSC10,0.22,0.19594202898550725
MSC01,0.14,0.1889855072463768
MSC02,0.26,0.20695652173913043
MSC03,0.1,0.20028818443804036
MSC04,0.14,0.2072463768115942
MSC05,0.16,0.1872463768115942
MSC06,0.17777777777777778,0.20621197566442523
MSC07,0.24444444444444446,0.2045600513808606
MSC10,0.18000000000000002,0.17942028985507247
MSC01,0.2,0.21217391304347827
MSC02,0.16,0.1808695652173913
MSC03,0.125,0.19920749279538905
MSC04,0.16,0.20144927536231885
MSC05,0.26,0.2026086956521739
MSC06,0.24444444444444444,0.21773935318603907
MSC07,0.33333333333333337,0.21162491971740527
MSC10,0.26,0.18608695652173912
MSC01,0.14,0.1927536231884058
MSC02,0.16,0.2055072463768116
MSC03,0.3,0.21974063400576369
MSC04,0.22,0.20492753623188406
MSC05,0.14,0.19971014492753622
MSC06,0.2,0.19116234390009607
MSC07,0.26666666666666666,0.20616570327552985
MSC10,0.18000000000000002,0.18956521739130436
MSC01,0.18000000000000002,0.21159420289855072
MSC02,0.24000000000000002,0.19594202898550725
MSC03,0.275,0.21505763688760807
MSC04,0.2,0.19594202898550725
MSC05,0.1,0.1956521739130435
MSC06,0.08888888888888889,0.21357668908101185
MSC07,0.17777777777777778,0.1920359666024406
MSC10,0.18000000000000002,0.20173913043478262
MSC01,0.2,0.18057971014492755
MSC02,0.22,0.17971014492753623
MSC03,0.2,0.17939481268011526
MSC04,0.16,0.1863768115942029
MSC05,0.12000000000000001,0.18579710144927536
MSC06,0.13333333333333333,0.21261607428754403
MSC07,0.13333333333333333,0.21419396274887603
MSC10,0.18,0.19043478260869565
MSC01,0.28,0.20434782608695654
MSC02,0.2,0.19971014492753622
MSC03,0.2,0.1851585014409222
MSC04,0.16,0.21072463768115943
MSC05,0.22,0.1991304347826087
MSC06,0.17777777777777778,0.1946845981428114
MSC07,0.26666666666666666,0.21483622350674372
MSC10,0.26,0.21333333333333332
MSC01,0.2,0.21072463768115943
MSC02,0.34,0.21971014492753624
MSC03,0.15000000000000002,0.20857348703170028
MSC04,0.18000000000000002,0.2026086956521739
MSC05,0.28,0.1918840579710145
MSC06,0.22222222222222224,0.20140890169708614
MSC07,0.26666666666666666,0.22703917790622993
MSC10,0.26,0.19478260869565217
MSC01,0.22,0.22028985507246376
MSC02,0.2,0.19043478260869565
MSC03,0.125,0.1930835734870317
MSC04,0.14,0.20434782608695654
MSC05,0.2,0.21507246376811595
MSC06,0.17777777777777778,0.21773935318603907
MSC07,0.13333333333333333,0.19653179190751444
MSC10,0.2,0.18318840579710144
MSC01,0.1,0.18521739130434783
MSC02,0.2,0.18289855072463768
MSC03,0.17500000000000002,0.1905619596541787
MSC04,0.2,0.20260869565217393
MSC05,0.24000000000000002,0.20028985507246377
MSC06,0.13333333333333333,0.19372398334934357
MSC07,0.2,0.17405266538214514
MSC10,0.22,0.21391304347826087
MSC01,0.2,0.1817391304347826
MSC02,0.22,0.1944927536231884
MSC03,0.2,0.19740634005763688
MSC04,0.16,0.21217391304347827
MSC05,0.14,0.19710144927536233
MSC06,0.17777777777777778,0.191482548831252
MSC07,0.2,0.21290944123314065
MSC10,0.16,0.2046376811594203
MSC01,0.16,0.2144927536231884
MSC02,0.28,0.20956521739130435
MSC03,0.3,0.22370317002881845
MSC04,0.30000000000000004,0.20173913043478262
MSC05,0.14,0.22985507246376813
MSC06,0.22222222222222224,0.2026897214217099
MSC07,0.26666666666666666,0.19524727039177905
MSC10,0.2,0.2098550724637681
MSC01,0.2,0.1991304347826087
MSC02,0.22,0.18811594202898552
MSC03,0.125,0.19344380403458214
MSC04,0.12000000000000001,0.183768115942029
